,mol1,mol2,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au]
298,AcOH,AcOH,DMCdla5,Jopt,0.01,-57470.2652521826,0.0564877744424815,kcal/mol,1005.0,63984.650934673366,0.6266614912920611,1.5716494122609055,0.009920927549404091,0.26119789922670905,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.506996094444444,64000.0,20,0.01
299,AcOH,AcOH,DMCdla5,Jopt,0.13,-57486.3042141293,0.0522566111926302,kcal/mol,1313.0,63773.811832784595,1.8119720653236122,1.523938572457433,0.10826546618812734,0.38308539487025167,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.936767,64000.0,20,0.13
300,AcOH,AcOH,DMCdla5,Jopt,0.25,-57509.9979484707,0.0652811408437663,kcal/mol,1275.0,63470.79051383399,2.5509429216908956,1.4883558161139467,0.17385883386662973,0.5612853842209864,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9152993999999999,64000.0,20,0.25
301,AcOH,AcOH,DMCdla5,Jopt,0.003,-57470.5772890793,0.0422876087775837,kcal/mol,1351.5,64000.22936672287,0.2928724727351994,1.5681905104481964,0.0029953473183789193,0.256750690857704,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,3.595096377272727,64000.0,20,0.003
302,AcOH,AcOH,DMCdla5,Jopt,0.2,-57500.087539128,0.0602278675716842,kcal/mol,1100.0,63621.09229357798,2.727986987511128,1.4865000992773512,0.14977728773008894,0.4750212153001423,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9284906200000002,64000.0,20,0.2
303,AcOH,AcOH,DMCdla5,Jopt,0.3,-57519.8120346199,0.0620708520703079,kcal/mol,1650.0,63403.69063300402,3.1622234576070465,1.4880085308765965,0.19406713277543297,0.5975314859909446,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9234404399999999,64000.0,20,0.3
304,AcOH,AcOH,DMCdla5,Jopt,0.04,-57471.7693038224,0.0548148312036113,kcal/mol,1220.0,63967.90300826446,1.0855718504560867,1.557947674322329,0.03816922998832515,0.3080643707263966,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.5051876066666667,64000.0,20,0.04
305,AcOH,AcOH,DMCdla5,Jopt,0.03,-57470.8343321854,0.0484722880746384,kcal/mol,1215.0,63973.582208833344,0.979340056536059,1.5528727726251081,0.029030193963808324,0.2791024656612197,linuxpc-intel-slurm-parallel.peta4,96.0,2.0339868800000005,64000.0,20,0.03
306,AcOH,AcOH,DMCdla5,Jopt,0.02,-57470.4488266894,0.0534538736378294,kcal/mol,1010.0,63978.8804,0.8545136091291722,1.5671404304149616,0.019610389016328708,0.26123902745656175,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.5019909100000002,64000.0,20,0.02
307,AcOH,AcOH,DMCdla5,Jopt,0.05,-57472.9004192013,0.0454072692874176,kcal/mol,1275.0,63944.537075098815,1.1460788782988116,1.5131963144269716,0.04702545152502222,0.2802233893750273,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9296582800000001,64000.0,20,0.05
308,AcOH,AcOH,DMCdla5,Jopt,0.16,-57492.1771827791,0.0521859378389102,kcal/mol,1136.0,63706.7781725167,2.1204276556608406,1.5035841932183112,0.12728192883040587,0.37271388287055585,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9478182142857143,64000.0,20,0.16
309,AcOH,AcOH,DMCdla5,Jopt,0.10,-57480.6228314267,0.0539083417851622,kcal/mol,1050.0,63847.45798076923,1.8042964592137356,1.5364627307566492,0.0872043840109759,0.3558147237937716,linuxpc-intel-slurm-parallel.peta4,64.0,3.03044311,64000.0,20,0.1
310,AcNH2,AcNH2,DMCdla5,Jopt,0.08,-50601.7602615484,0.0473555495211297,kcal/mol,1208.0,63927.34510851419,1.497502459670974,1.2419844575072836,0.07290126101017724,0.3163595920357213,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9357408533333335,64000.0,21,0.08
311,AcNH2,AcNH2,DMCdla5,Jopt,0.06,-50599.4892019109,0.0447870917523403,kcal/mol,1230.0,63957.153641862984,1.2965297150964483,1.2554651386094269,0.05615821723360274,0.32703020023812035,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.997381485,64000.0,21,0.06
312,AcNH2,AcNH2,DMCdla5,Jopt,0.01,-50596.9563856392,0.0513107616701854,kcal/mol,1005.0,63992.29056281407,0.5993959435372463,1.3175899405201452,0.00993313456054069,0.3045913389193239,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.3730254800000004,64000.0,21,0.01
313,AcNH2,AcNH2,DMCdla5,Jopt,0.13,-50608.7667750457,0.043732645788935,kcal/mol,1313.0,63843.00588646114,1.7710034490646864,1.2370824714919963,0.11061853138415889,0.3647866468367776,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9457714099999999,64000.0,21,0.13
314,AcNH2,AcNH2,DMCdla5,Jopt,0.25,-50627.6599661188,0.0511479790896087,kcal/mol,1275.0,63613.38458498024,2.4597663701900463,1.2016050019704096,0.1805489826793347,0.48352555506866624,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.93507304,64000.0,21,0.25
315,AcNH2,AcNH2,DMCdla5,Jopt,0.003,-50597.3152275614,0.0454358456814237,kcal/mol,1201.5,63990.076935085075,0.3068154999426987,1.3037961814838555,0.002996104433870153,0.2621151003231844,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9416983989473682,64000.0,21,0.003
316,AcNH2,AcNH2,DMCdla5,Jopt,0.2,-50619.5729687929,0.0590151776575053,kcal/mol,1100.0,63737.030091743116,2.3872395541295974,1.2465445442445362,0.15456858923854602,0.4968012640815329,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.94720136,64000.0,21,0.2
317,AcNH2,AcNH2,DMCdla5,Jopt,0.3,-50635.6252289344,0.0568755602601861,kcal/mol,1650.0,63550.03750457373,2.7396789943914097,1.2098223831321964,0.20267727735422927,0.665367323656793,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9343403999999998,64000.0,21,0.3
318,AcNH2,AcNH2,DMCdla5,Jopt,0.04,-50597.7872778916,0.0484850742997524,kcal/mol,1220.0,63964.85229752066,1.0042203431381147,1.2872816596309264,0.03841565943503265,0.31736233592880836,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.5032855933333334,64000.0,21,0.04
319,AcNH2,AcNH2,DMCdla5,Jopt,0.03,-50597.1851884259,0.048363285825804,kcal/mol,1215.0,63965.776950654785,0.8940444190752114,1.2752716397329882,0.02916568947843643,0.3093302130918399,linuxpc-intel-slurm-parallel.peta4,64.0,3.0843541874999993,64000.0,21,0.03
320,AcNH2,AcNH2,DMCdla5,Jopt,0.02,-50596.9849413814,0.0515202123348098,kcal/mol,1010.0,63975.56636,0.834302368890238,1.306585438755991,0.01966733530869424,0.27972825439048765,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.502347818,64000.0,21,0.02
321,AcNH2,AcNH2,DMCdla5,Jopt,0.05,-50598.6022199829,0.0428912873634338,kcal/mol,1275.0,63958.49533596838,1.1224997703776367,1.2603957737580251,0.047413158798976916,0.2909843644123518,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9309062199999999,64000.0,21,0.05
322,AcNH2,AcNH2,DMCdla5,Jopt,0.16,-50613.3266310837,0.048373591128658,kcal/mol,1136.0,63794.28932783857,2.15584965857254,1.2274362912556491,0.1306293420656245,0.42772153375595656,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.9293717714285714,64000.0,21,0.16
323,AcNH2,AcNH2,DMCdla5,Jopt,0.10,-50604.4698122342,0.055638986002579,kcal/mol,1050.0,63895.26653846154,1.6744551813017066,1.2489679588205735,0.08867695090562701,0.35808639159601013,linuxpc-intel-slurm-parallel.peta4,64.0,3.0804422899999997,64000.0,21,0.1
324,AcOH,Uracil,DMCdla5,Jopt,0.08,-77061.937402618,0.0651949895052546,kcal/mol,1208.0,63888.49061769616,1.6298117613521221,1.9953224364867517,0.07215811422645504,0.3241309044358513,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6288747666666665,64000.0,22,0.08
325,AcOH,Uracil,DMCdla5,Jopt,0.06,-77058.0425964093,0.0611180456451238,kcal/mol,1230.0,63917.436039935084,1.4424256630005072,2.050869977526477,0.05573638603568884,0.3242561839819974,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.8968555549999997,64000.0,22,0.06
326,AcOH,Uracil,DMCdla5,Jopt,0.01,-77053.6856549871,0.0670978471079395,kcal/mol,1005.0,63971.74825125628,0.7037404550351981,2.132171824587458,0.009924246965370477,0.29319450027781124,linuxpc-intel-slurm-parallel.peta4,320.0,1.1805116740000001,64000.0,22,0.01
327,AcOH,Uracil,DMCdla5,Jopt,0.13,-77073.3420636106,0.0616536794815838,kcal/mol,1313.0,63767.46942033323,1.948920295443952,1.988494185015878,0.10877586624806172,0.360205466636343,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7236651727272725,64000.0,22,0.13
328,AcOH,Uracil,DMCdla5,Jopt,0.25,-77103.207959215,0.0808358121706306,kcal/mol,1275.0,63480.510869565216,2.700272931474897,2.0455243906281644,0.17506764651741777,0.5867332051295877,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.62892534,64000.0,22,0.25
329,AcOH,Uracil,DMCdla5,Jopt,0.003,-77054.0579501219,0.058129172297059,kcal/mol,1201.5,63983.96636167245,0.3402251691258242,2.1350495513672443,0.0029955555863645203,0.2644137879883602,linuxpc-intel-slurm-parallel.peta4-icelake,152.0,1.5625429492307696,64000.0,22,0.003
330,AcOH,Uracil,DMCdla5,Jopt,0.2,-77090.6567989131,0.081309026542565,kcal/mol,1100.0,63618.8528440367,2.9367756816152286,1.952989123298574,0.15071330905759514,0.45146274147366994,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.70458584,64000.0,22,0.2
331,AcOH,Uracil,DMCdla5,Jopt,0.3,-77115.3831359101,0.0740485494773174,kcal/mol,1650.0,63368.027808269304,3.328782471565227,2.1057633773569204,0.19551066348370352,0.6150913873953766,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6761147799999998,64000.0,22,0.3
332,AcOH,Uracil,DMCdla5,Jopt,0.04,-77055.2474938108,0.0662487438063013,kcal/mol,1220.0,63955.999570247935,1.2261877355377906,2.1027881867632896,0.03823155909210501,0.3111640787839624,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9569835866666663,64000.0,22,0.04
333,AcOH,Uracil,DMCdla5,Jopt,0.03,-77054.0651550233,0.0577387067395463,kcal/mol,1215.0,63957.579918338895,1.0528726271046964,2.093654633739085,0.029065179889542717,0.30887768633814033,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.6845642037037045,64000.0,22,0.03
334,AcOH,Uracil,DMCdla5,Jopt,0.02,-77053.622489846,0.0673235963483752,kcal/mol,1010.0,63974.81354,0.9519372075627258,2.1367872779501433,0.019625478619817668,0.31298218364061614,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.97817564,64000.0,22,0.02
335,AcOH,Uracil,DMCdla5,Jopt,0.05,-77056.526373687,0.0587059001325316,kcal/mol,1275.0,63944.485849802375,1.284198044369215,2.0708666282323036,0.047121492007523386,0.3237687310597456,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6746894720000003,64000.0,22,0.05
336,AcOH,Uracil,DMCdla5,Jopt,0.16,-77080.5693675926,0.0601296225028756,kcal/mol,1136.0,63702.294017336935,2.3297707549978104,1.9981339951770924,0.12797579525825,0.39032270809797803,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6980887,64000.0,22,0.16
337,AcOH,Uracil,DMCdla5,Jopt,0.10,-77066.2362197869,0.0627420033261426,kcal/mol,1050.0,63853.10451923077,2.001479175051789,2.0928570175553043,0.08753900854092679,0.3490360642584254,linuxpc-intel-slurm-parallel.peta4-knl,256.0,9.09921242,64000.0,22,0.1
338,AcNH2,Uracil,DMCdla5,Jopt,0.08,-73625.1847832947,0.0488344171092922,kcal/mol,1208.0,63897.30904841403,1.6453858803389558,1.9520089224596249,0.072509324807158,0.31474823119790135,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6568097066666667,64000.0,23,0.08
339,AcNH2,Uracil,DMCdla5,Jopt,0.06,-73621.7838825622,0.0559430965859965,kcal/mol,1230.0,63934.82270201151,1.4041457910153885,1.9078191958979729,0.05593825034417386,0.31567212325427124,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.88621207,64000.0,23,0.06
340,AcNH2,Uracil,DMCdla5,Jopt,0.01,-73617.9309524221,0.0593615052917464,kcal/mol,1005.0,63965.79877386935,0.7088499915084876,2.0124793083621078,0.0099286836488903,0.3066494291085348,linuxpc-intel-slurm-parallel.peta4,320.0,1.1903250431372543,64000.0,23,0.01
341,AcNH2,Uracil,DMCdla5,Jopt,0.13,-73635.3693491598,0.0673994656299211,kcal/mol,1313.0,63795.14526588846,1.9877844901068977,1.9313930093199063,0.10962549570959423,0.39342636301600026,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.71578603,64000.0,23,0.13
342,AcNH2,Uracil,DMCdla5,Jopt,0.25,-73662.4338318938,0.077335285132391,kcal/mol,1275.0,63504.35612648221,2.6451663592346137,1.9110157694660332,0.1774702043043497,0.5473869147517152,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7210470399999998,64000.0,23,0.25
343,AcNH2,Uracil,DMCdla5,Jopt,0.003,-73618.4641202728,0.0617051237046205,kcal/mol,1201.5,64012.17685300353,0.3537204658820249,2.013380693780065,0.0029958311449305194,0.29599030505192275,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6658065177777777,64000.0,23,0.003
344,AcNH2,Uracil,DMCdla5,Jopt,0.2,-73651.135222439,0.0744892313252743,kcal/mol,1100.0,63656.603486238535,2.8260264074309625,1.9211673199833863,0.15243652827099174,0.49525098303873283,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.71007704,64000.0,23,0.2
345,AcNH2,Uracil,DMCdla5,Jopt,0.3,-73673.4512083343,0.0605574342896892,kcal/mol,1650.0,63434.15568971826,3.2377935162208105,1.949067959964907,0.19859660341151095,0.6539555160930881,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.72965905,64000.0,23,0.3
346,AcNH2,Uracil,DMCdla5,Jopt,0.04,-73619.2438611652,0.0565481268277982,kcal/mol,1220.0,63960.20750413223,1.2459516904816907,1.953696960766025,0.038320804711141535,0.3301048004001176,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9680620366666666,64000.0,23,0.04
347,AcNH2,Uracil,DMCdla5,Jopt,0.03,-73618.3061370519,0.055795403467396,kcal/mol,1215.0,63960.6329482647,1.0572205343834244,1.9730926782076528,0.02911433289387167,0.32213761534052787,linuxpc-intel-slurm-parallel.peta4,160.0,2.294184177777778,64000.0,23,0.03
348,AcNH2,Uracil,DMCdla5,Jopt,0.02,-73617.9702889479,0.0656828596699934,kcal/mol,1010.0,63976.95772,0.988066066687383,1.9595123951181872,0.019646153170169992,0.31861975737990667,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9691831139999999,64000.0,23,0.02
349,AcNH2,Uracil,DMCdla5,Jopt,0.05,-73620.378878491,0.0559268695516909,kcal/mol,1275.0,63947.04470355731,1.3053328386074998,2.0174045634248805,0.04726194289534617,0.3162445512767757,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7494440239999993,64000.0,23,0.05
350,AcNH2,Uracil,DMCdla5,Jopt,0.16,-73641.9028417867,0.0619357979391658,kcal/mol,1136.0,63732.621571692485,2.3186605246399297,1.851417798093703,0.12918155213095203,0.3987110561152413,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6938536,64000.0,23,0.16
351,AcNH2,Uracil,DMCdla5,Jopt,0.10,-73629.0448213642,0.0690399143438181,kcal/mol,1050.0,63849.78865384615,1.985587129900564,1.9630922009221408,0.08807180262594685,0.3770546385878305,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6633922,64000.0,23,0.1
352,Benzene,Benzene,DMCdla5,Jopt,0.08,-47250.2811191854,0.0475306839469121,kcal/mol,1208.0,63969.77696160267,1.5223854447219425,1.037642287289028,0.07490361089889572,0.47015678859776766,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8847923799999997,64000.0,24,0.08
353,Benzene,Benzene,DMCdla5,Jopt,0.06,-47249.7928097992,0.0405359423843448,kcal/mol,2430.0,63962.89948677262,0.8984871716884283,1.0804747494538334,0.057300870359755424,0.48012503914235866,linuxpc-intel-slurm-parallel.peta4-icelake-zen,76.0,3.7722258,64000.0,24,0.06
354,Benzene,Benzene,DMCdla5,Jopt,0.01,-47250.4915557158,0.0385319207008177,kcal/mol,1965.0,63992.84768797954,0.4242421994130838,1.0810651178789144,0.00995751614041841,0.4126732246827722,linuxpc-intel-slurm-parallel.peta4,320.0,1.37580156,64000.0,24,0.01
355,Benzene,Benzene,DMCdla5,Jopt,0.70,-47287.4059069697,0.0361674236572673,kcal/mol,7349.999999999999,63463.64043872198,1.8053694706390666,1.0283483926265737,0.3362576672258921,1.3111597800938941,linuxpc-intel-slurm-parallel.peta4-knl,320.0,7.623158899999999,64000.0,24,0.7
356,Benzene,Benzene,DMCdla5,Jopt,0.13,-47252.7456780385,0.0527684002636689,kcal/mol,1313.0,63924.8560311284,1.7992851384939774,1.0398504456714042,0.11552993012569933,0.49168635224749,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8982673399999996,64000.0,24,0.13
357,Benzene,Benzene,DMCdla5,Jopt,0.25,-47260.5249836492,0.0476709280599889,kcal/mol,1275.0,63812.28003952569,2.462222696103276,1.0329313476756508,0.1949398126460496,0.5462602501043181,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.85230294,64000.0,24,0.25
358,Benzene,Benzene,DMCdla5,Jopt,0.003,-47250.9727907184,0.047744184993697,kcal/mol,1327.5,63987.6937900475,0.2853703072749619,1.0941012807680095,0.002997600456143912,0.4403000023598668,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8564078125000003,64000.0,24,0.003
359,Benzene,Benzene,DMCdla5,Jopt,0.2,-47257.1492235391,0.0578732459029232,kcal/mol,1100.0,63867.82458715596,2.373011116842286,1.0529836631239493,0.1647508008342183,0.565432224722839,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.86223008,64000.0,24,0.2
360,Benzene,Benzene,DMCdla5,Jopt,0.3,-47264.0865497638,0.0329820502855773,kcal/mol,3150.0,63776.799541372064,1.6644136868690007,1.0401597733103656,0.2214041441998439,0.6202918363782651,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.8775629090909094,64000.0,24,0.3
361,Benzene,Benzene,DMCdla5,Jopt,0.04,-47249.6880621448,0.05333819877103,kcal/mol,1220.0,63984.28710743802,1.0465501479316963,1.0646775664029382,0.038918361155385536,0.47077655721156775,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9566260099999999,64000.0,24,0.04
362,Benzene,Benzene,DMCdla5,Jopt,0.03,-47249.7147212896,0.0330112237500183,kcal/mol,3045.0,63971.95383824605,0.5569237286276768,1.0639875500352252,0.029440981441966853,0.41928456852469126,linuxpc-intel-slurm-parallel.peta4,320.0,1.324390602,64000.0,24,0.03
363,Benzene,Benzene,DMCdla5,Jopt,0.02,-47250.0512270016,0.0564877334954196,kcal/mol,1010.0,63993.43134,0.8174246038478086,1.0511734913851873,0.019782223720096186,0.43346069205809584,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9589802339999999,64000.0,24,0.02
364,Benzene,Benzene,DMCdla5,Jopt,0.05,-47249.6735452094,0.0380051335290353,kcal/mol,1275.0,63962.04395256917,1.1250873052771309,1.0694801087271948,0.04820632483767428,0.4002418078565249,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.840694968,64000.0,24,0.05
365,Benzene,Benzene,DMCdla5,Jopt,0.16,-47254.6002978185,0.0520749119202521,kcal/mol,1136.0,63903.924683814126,2.134901124945956,1.0291953260005406,0.13767297631213893,0.5268287806114235,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.860278925,64000.0,24,0.16
366,Benzene,Benzene,DMCdla5,Jopt,0.10,-47251.0943631673,0.0509963005613388,kcal/mol,1050.0,63952.29346153846,1.7384539212960795,1.0665304079981393,0.09172687633235792,0.515729768738228,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.8898241600000003,64000.0,24,0.1
367,Pyridine,Pyridine,DMCdla,Jopt,0.03,-51813.4551336284,0.0465702140945834,kcal/mol,1305.0,63984.77093082519,0.9144622858242534,1.235307646917614,0.029373914628682406,0.4074455519860534,linuxpc-intel-slurm-parallel.peta4-knl,2560.0,1.2570289116279072,64000.0,25,0.03
368,Pyridine,Pyridine,DMCdla,Jopt,0.10,-51816.229208066,0.0533846760475108,kcal/mol,1050.0,63983.08990384615,1.772656014816971,1.253157255835756,0.09094283241336862,0.4020967503182785,linuxpc-intel-slurm-parallel.peta4-skylake-zen,96.0,5.18129203,64000.0,25,0.1
369,Pyridine,Pyridine,DMCdla,Jopt,0.01,-51813.9479322785,0.0498852777342311,kcal/mol,1005.0,63992.82217085427,0.588337061654092,1.2765624724215336,0.009951730684753439,0.35174323902292715,linuxpc-intel-slurm-parallel.peta4-knl,2560.0,1.2445590239999995,64000.0,25,0.01
370,Pyridine,Pyridine,DMCdla5,Jopt,0.08,-51815.0552356044,0.0464090978451129,kcal/mol,1208.0,63912.10924874791,1.4653640484377783,1.2031610708992946,0.07440042451399842,0.40504767072888426,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.5350694,64000.0,25,0.08
371,Pyridine,Pyridine,DMCdla5,Jopt,0.06,-51813.9893668761,0.0509785457212515,kcal/mol,1230.0,63926.59755077952,1.2502303047923233,1.2421325124576814,0.05701763555585859,0.40392871888073717,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,2.317045825,64000.0,25,0.06
372,Pyridine,Pyridine,DMCdla5,Jopt,0.01,-51814.0251767281,0.0593885825256568,kcal/mol,1005.0,64001.36988944723,0.609410779813465,1.2567936366065415,0.009951730610483659,0.3882465799770528,linuxpc-intel-slurm-parallel.peta4,1280.0,0.5717361360000001,64000.0,25,0.01
373,Pyridine,Pyridine,DMCdla5,Jopt,0.13,-51818.7950546407,0.0477414544635065,kcal/mol,1313.0,63850.01157338122,1.7534514379889168,1.1946181707065346,0.11425835282044525,0.40554332616690186,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.6168457,64000.0,25,0.13
374,Pyridine,Pyridine,DMCdla5,Jopt,0.25,-51829.615667764,0.0628524546017317,kcal/mol,1275.0,63708.95849802371,2.479404434507153,1.2284631307576253,0.19101654930615583,0.5431817470331016,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,5.861495980000001,64000.0,25,0.25
375,Pyridine,Pyridine,DMCdla5,Jopt,0.003,-51814.6166126472,0.0490872426911897,kcal/mol,1201.5,63993.59136733758,0.31260654610834004,1.2706504833282835,0.002997249326497756,0.38269374649349314,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.5405848833333335,64000.0,25,0.003
376,Pyridine,Pyridine,DMCdla5,Jopt,0.2,-51824.8776568961,0.0633085242583369,kcal/mol,1100.0,63777.38146788991,2.3312688748207564,1.2138375026696262,0.16202645305344876,0.43839026261790237,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.5133192799999997,64000.0,25,0.2
