,mol1,mol2,dmc_type,dmc_Jas,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au],name,ref1,delta1,ref2,delta2,mol_Jas,ene1,err1,ene2,err2,Eb,Eberr,tau
328,AcOH,Uracil,DMCdla5,Jopt,-77073.3420636106,0.0616536794815838,kcal/mol,1313.0,63767.46942033323,1.948920295443952,1.988494185015878,0.1087758662480617,0.360205466636343,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7236651727272725,64000.0,22,0.13,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28733.1274133772,0.0333145529089173,-48318.9057243029,0.0442932454302136,-21.768333928812353,0.08290311948220076,0.13
329,AcOH,Uracil,DMCdla5,Jopt,-77066.2362197869,0.0627420033261426,kcal/mol,1050.0,63853.10451923077,2.001479175051789,2.0928570175553043,0.0875390085409267,0.3490360642584254,linuxpc-intel-slurm-parallel.peta4-knl,256.0,9.09921242,64000.0,22,0.1,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28730.1749159471,0.0411558250461715,-48315.0204485968,0.0559119325601023,-21.50026324130158,0.09357619953393168,0.1
330,AcOH,Uracil,DMCdla5,Jopt,-77061.937402618,0.0651949895052546,kcal/mol,1208.0,63888.49061769616,1.629811761352122,1.995322436486752,0.072158114226455,0.3241309044358513,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6288747666666663,64000.0,22,0.08,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28728.5042626439,0.0363212787190442,-48312.7019561281,0.045594846718515,-21.19059184431535,0.08745577163150313,0.08
331,AcOH,Uracil,DMCdla5,Jopt,-77058.0425964093,0.0611180456451238,kcal/mol,1230.0,63917.436039935084,1.4424256630005072,2.050869977526477,0.0557363860356888,0.3242561839819974,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.896855555,64000.0,22,0.06,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28726.9127741466,0.0359751198265524,-48310.6360209855,0.0477349353688005,-20.953209275510744,0.08548829630234657,0.06
332,AcOH,Uracil,DMCdla5,Jopt,-77056.526373687,0.0587059001325316,kcal/mol,1275.0,63944.485849802375,1.284198044369215,2.070866628232304,0.0471214920075233,0.3237687310597456,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6746894720000003,64000.0,22,0.05,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28726.2861055905,0.0350506325849168,-48309.8180775045,0.0477484586157883,-20.881598590305657,0.0833957124506845,0.05
333,AcOH,Uracil,DMCdla5,Jopt,-77055.2474938108,0.0662487438063013,kcal/mol,1220.0,63955.999570247935,1.2261877355377906,2.1027881867632896,0.038231559092105,0.3111640787839624,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9569835866666664,64000.0,22,0.04,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28725.6394322579,0.0315229863867997,-48309.1988496356,0.0445952181377061,-20.868619915614545,0.08585643952205854,0.04
334,AcOH,Uracil,DMCdla5,Jopt,-77054.0651550233,0.0577387067395463,kcal/mol,1215.0,63957.579918338895,1.0528726271046964,2.093654633739085,0.0290651798895427,0.3088776863381403,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.684564203703705,64000.0,22,0.03,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28725.2207169856,0.0314518387546802,-48308.6830587129,0.0236099534056902,-20.620787323110562,0.06985990492997106,0.03
335,AcOH,Uracil,DMCdla5,Jopt,-77053.622489846,0.0673235963483752,kcal/mol,1010.0,63974.81354,0.9519372075627258,2.136787277950144,0.0196254786198176,0.3129821836406161,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.97817564,64000.0,22,0.02,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28724.9535851425,0.0338982837557966,-48308.5128684442,0.0514710011713343,-20.615444257608033,0.09127334894944394,0.02
336,AcOH,Uracil,DMCdla5,Jopt,-77053.6856549871,0.0670978471079395,kcal/mol,1005.0,63971.74825125628,0.7037404550351981,2.132171824587458,0.0099242469653704,0.2931945002778112,linuxpc-intel-slurm-parallel.peta4,320.0,1.180511674,64000.0,22,0.01,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28725.0168103268,0.039030077012659,-48308.5306363932,0.0290315941860167,-20.597616265404213,0.08287521619348016,0.01
337,AcOH,Uracil,DMCdla5,Jopt,-77054.0579501219,0.058129172297059,kcal/mol,1201.5,63983.96636167245,0.3402251691258242,2.1350495513672443,0.0029955555863645,0.2644137879883602,linuxpc-intel-slurm-parallel.peta4-icelake,152.0,1.5625429492307696,64000.0,22,0.003,22_AcOH-Uracil,20_1,0.06958964341902174,26_1,0.38981835488812067,Jopt,-28725.1556986579,0.0343661642199139,-48308.969887591,0.04662157088988,-20.391771871305536,0.08205854487724827,0.003
338,AcNH2,Uracil,DMCdla5,Jopt,-73673.4512083343,0.0605574342896892,kcal/mol,1650.0,63434.15568971826,3.2377935162208105,1.949067959964907,0.1985966034115109,0.6539555160930881,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.72965905,64000.0,23,0.3,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25307.0175734016,0.0362640992243594,-48341.9207234682,0.047503193439415,-25.069767729466548,0.08508137943902114,0.3
339,AcNH2,Uracil,DMCdla5,Jopt,-73662.4338318938,0.077335285132391,kcal/mol,1275.0,63504.35612648221,2.6451663592346137,1.9110157694660328,0.1774702043043497,0.5473869147517152,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.7210470399999998,64000.0,23,0.25,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25303.3922164336,0.0336629494232903,-48335.0836734943,0.0610662402592478,-24.51479823086993,0.10412985253894963,0.25
340,AcNH2,Uracil,DMCdla5,Jopt,-73651.135222439,0.0744892313252743,kcal/mol,1100.0,63656.603486238535,2.8260264074309625,1.9211673199833863,0.1524365282709917,0.4952509830387328,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.71007704,64000.0,23,0.2,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25299.8397486833,0.0400924782003059,-48328.3144287353,0.0600769826918878,-23.537901285373664,0.10375594556956057,0.2
341,AcNH2,Uracil,DMCdla5,Jopt,-73641.9028417867,0.0619357979391658,kcal/mol,1136.0,63732.621571692485,2.3186605246399297,1.851417798093703,0.129181552130952,0.3987110561152413,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6938536,64000.0,23,0.16,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25296.9687161504,0.0320357073686376,-48322.8483201737,0.0506347615793677,-22.6426617275647,0.08617545296178934,0.16
342,AcNH2,Uracil,DMCdla5,Jopt,-73635.3693491598,0.0673994656299211,kcal/mol,1313.0,63795.14526588846,1.9877844901068975,1.9313930093199063,0.1096254957095942,0.3934263630160002,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.71578603,64000.0,23,0.13,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25294.9338373671,0.0366630569161796,-48318.9057243029,0.0442932454302136,-22.08664375475928,0.08859322378364543,0.13
343,AcNH2,Uracil,DMCdla5,Jopt,-73629.0448213642,0.0690399143438181,kcal/mol,1050.0,63849.78865384615,1.985587129900564,1.9630922009221408,0.0880718026259468,0.3770546385878305,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6633922,64000.0,23,0.1,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25292.9921443583,0.0307536309887326,-48315.0204485968,0.0559119325601023,-21.589084674065816,0.09401297673299311,0.1
344,AcNH2,Uracil,DMCdla5,Jopt,-73625.1847832947,0.0488344171092922,kcal/mol,1208.0,63897.30904841403,1.6453858803389558,1.9520089224596249,0.072509324807158,0.3147482311979013,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6568097066666667,64000.0,23,0.08,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25291.8409753941,0.0332829475886235,-48312.7019561281,0.045594846718515,-21.19870803746744,0.0746421123888939,0.08
345,AcNH2,Uracil,DMCdla5,Jopt,-73621.7838825622,0.0559430965859965,kcal/mol,1230.0,63934.82270201151,1.4041457910153885,1.9078191958979729,0.0559382503441738,0.3156721232542712,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.88621207,64000.0,23,0.06,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25290.9032433873,0.0310384039975471,-48310.6360209855,0.0477349353688005,-20.801474454376148,0.07982253211348686,0.06
346,AcNH2,Uracil,DMCdla5,Jopt,-73620.378878491,0.0559268695516909,kcal/mol,1275.0,63947.04470355731,1.3053328386074998,2.0174045634248805,0.0472619428953461,0.3162445512767757,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.749444023999999,64000.0,23,0.05,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25290.4389880028,0.0299973622582504,-48309.8180775045,0.0477484586157883,-20.678669248671213,0.07942022274262522,0.05
347,AcNH2,Uracil,DMCdla5,Jopt,-73619.2438611652,0.0565481268277982,kcal/mol,1220.0,63960.20750413223,1.2459516904816907,1.953696960766025,0.0383208047111415,0.3301048004001176,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.9680620366666666,64000.0,23,0.04,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25290.159667179,0.0300954091058277,-48309.1988496356,0.0445952181377061,-20.4422006155728,0.07805227592920964,0.04
348,AcNH2,Uracil,DMCdla5,Jopt,-73618.3061370519,0.055795403467396,kcal/mol,1215.0,63960.6329482647,1.0572205343834244,1.9730926782076528,0.0291143328938716,0.3221376153405278,linuxpc-intel-slurm-parallel.peta4,160.0,2.294184177777778,64000.0,23,0.03,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25289.9713744994,0.0314834930284627,-48308.6830587129,0.0236099534056902,-20.208560104569187,0.06827713585953667,0.03
349,AcNH2,Uracil,DMCdla5,Jopt,-73617.9702889479,0.0656828596699934,kcal/mol,1010.0,63976.95772,0.988066066687383,1.9595123951181872,0.0196461531701699,0.3186197573799066,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.969183114,64000.0,23,0.02,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25289.9214698279,0.0356232721212646,-48308.5128684442,0.0514710011713343,-20.092806940767332,0.0907332327906,0.02
350,AcNH2,Uracil,DMCdla5,Jopt,-73617.9309524221,0.0593615052917464,kcal/mol,1005.0,63965.79877386935,0.7088499915084876,2.012479308362108,0.0099286836488903,0.3066494291085348,linuxpc-intel-slurm-parallel.peta4,320.0,1.1903250431372543,64000.0,23,0.01,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25289.97451557,0.0307485893575756,-48308.5306363932,0.0290315941860167,-19.982656723870605,0.07288413763614417,0.01
351,AcNH2,Uracil,DMCdla5,Jopt,-73618.4641202728,0.0617051237046205,kcal/mol,1201.5,64012.17685300353,0.3537204658820249,2.013380693780065,0.0029958311449305,0.2959903050519227,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6658065177777777,64000.0,23,0.003,23_AcNH2-Uracil,21_1,0.056446028349455446,26_1,0.500410236621974,Jopt,-25290.211133611,0.0298113865371793,-48308.969887591,0.04662157088988,-19.839955335766717,0.08288432862074555,0.003
352,Benzene,Benzene,DMCdla5,Jopt,-47287.4059069697,0.0361674236572673,kcal/mol,7349.999999999999,63463.64043872198,1.8053694706390664,1.0283483926265735,0.3362576672258921,1.311159780093894,linuxpc-intel-slurm-parallel.peta4-knl,320.0,7.623158899999999,64000.0,24,0.7,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23643.1086797054,0.0209608749873741,,,-1.1887223184967297,0.05536709902956411,0.7
353,Benzene,Benzene,DMCdla5,Jopt,-47264.0865497638,0.0329820502855773,kcal/mol,3150.0,63776.799541372064,1.6644136868690007,1.0401597733103656,0.2214041441998439,0.6202918363782651,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.877562909090909,64000.0,24,0.3,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23630.9109449211,0.0343774886866653,,,-2.2648346811984084,0.07625655745342529,0.3
354,Benzene,Benzene,DMCdla5,Jopt,-47260.5249836492,0.0476709280599889,kcal/mol,1275.0,63812.28003952569,2.462222696103276,1.0329313476756508,0.1949398126460496,0.5462602501043181,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.85230294,64000.0,24,0.25,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23629.1630108364,0.0349818508181943,,,-2.1991367359951255,0.08466071656185199,0.25
355,Benzene,Benzene,DMCdla5,Jopt,-47257.1492235391,0.0578732459029232,kcal/mol,1100.0,63867.82458715596,2.373011116842286,1.0529836631239493,0.1647508008342183,0.565432224722839,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.86223008,64000.0,24,0.2,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23627.4187775428,0.0377196402387378,,,-2.3118432130941073,0.09508100562309724,0.2
356,Benzene,Benzene,DMCdla5,Jopt,-47254.6002978185,0.0520749119202521,kcal/mol,1136.0,63903.924683814126,2.134901124945956,1.0291953260005406,0.1376729763121389,0.5268287806114235,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.860278925,64000.0,24,0.16,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23626.0628864423,0.0361726800723796,,,-2.474699693491857,0.08913836203328468,0.16
357,Benzene,Benzene,DMCdla5,Jopt,-47252.7456780385,0.0527684002636689,kcal/mol,1313.0,63924.8560311284,1.7992851384939774,1.0398504456714042,0.1155299301256993,0.49168635224749,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.89826734,64000.0,24,0.13,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23625.2174593536,0.0362608983305241,,,-2.3109340908922604,0.0896878757543805,0.13
358,Benzene,Benzene,DMCdla5,Jopt,-47251.0943631673,0.0509963005613388,kcal/mol,1050.0,63952.29346153846,1.7384539212960797,1.0665304079981393,0.0917268763323579,0.515729768738228,linuxpc-intel-slurm-parallel.peta4-knl,640.0,3.88982416,64000.0,24,0.1,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23624.4548716154,0.0408572713312762,,,-2.184794696098834,0.09632179999092885,0.1
359,Benzene,Benzene,DMCdla5,Jopt,-47250.2811191854,0.0475306839469121,kcal/mol,1208.0,63969.77696160267,1.5223854447219425,1.037642287289028,0.0749036108988957,0.4701567885977676,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.88479238,64000.0,24,0.08,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23624.0441593988,0.0320488221566614,,,-2.1929751473944634,0.07979770625136094,0.08
360,Benzene,Benzene,DMCdla5,Jopt,-47249.7928097992,0.0405359423843448,kcal/mol,2430.0,63962.89948677262,0.8984871716884283,1.0804747494538334,0.0573008703597554,0.4801250391423586,linuxpc-intel-slurm-parallel.peta4-icelake-zen,76.0,3.7722258,64000.0,24,0.06,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23623.7793778681,0.0237611926866763,,,-2.234228822591831,0.06246230652609906,0.06
361,Benzene,Benzene,DMCdla5,Jopt,-47249.6735452094,0.0380051335290353,kcal/mol,1275.0,63962.04395256917,1.1250873052771309,1.0694801087271948,0.0482063248376742,0.4002418078565249,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.840694968,64000.0,24,0.05,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23623.6822638336,0.0323176493449127,,,-2.309192301792791,0.0749807442699974,0.05
362,Benzene,Benzene,DMCdla5,Jopt,-47249.6880621448,0.05333819877103,kcal/mol,1220.0,63984.28710743802,1.0465501479316963,1.0646775664029382,0.0389183611553855,0.4707765572115677,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.95662601,64000.0,24,0.04,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23623.6904511718,0.0310198449709149,,,-2.307334560799063,0.08181617551692504,0.04
363,Benzene,Benzene,DMCdla5,Jopt,-47249.7147212896,0.0330112237500183,kcal/mol,3045.0,63971.95383824605,0.5569237286276768,1.0639875500352252,0.0294409814419668,0.4192845685246912,linuxpc-intel-slurm-parallel.peta4,320.0,1.324390602,64000.0,24,0.03,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23623.7295358857,0.018114881653687,,,-2.2558242777959094,0.04901363731434462,0.03
364,Benzene,Benzene,DMCdla5,Jopt,-47250.0512270016,0.0564877334954196,kcal/mol,1010.0,63993.43134,0.8174246038478086,1.0511734913851871,0.0197822237200961,0.4334606920580958,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.958980234,64000.0,24,0.02,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23623.8699472108,0.0383645819739744,,,-2.3115073395965737,0.09527973885145129,0.02
365,Benzene,Benzene,DMCdla5,Jopt,-47250.4915557158,0.0385319207008177,kcal/mol,1965.0,63992.84768797954,0.4242421994130838,1.0810651178789144,0.0099575161404184,0.4126732246827722,linuxpc-intel-slurm-parallel.peta4,320.0,1.37580156,64000.0,24,0.01,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23624.0672625435,0.0389032085799407,,,-2.3572053883981425,0.08682480903607903,0.01
366,Benzene,Benzene,DMCdla5,Jopt,-47250.9727907184,0.047744184993697,kcal/mol,1327.5,63987.6937900475,0.2853703072749619,1.0941012807680095,0.0029976004561439,0.4403000023598668,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8564078125000003,64000.0,24,0.003,24_Benzene-Benzene_pi-pi,24_1,0.0,24_1,0.00017475959612056613,Jopt,-23624.3328258899,0.040579988915431,,,-2.3073136981984135,0.0941618245480533,0.003
367,Pyridine,Pyridine,DMC,Jopt,-51808.6637011002,0.0556778672963709,kcal/mol,1050.0,63920.891634615386,1.7390322702157224,1.3435818882371342,0.0909147481945591,0.3974860785170311,linuxpc-intel-slurm-parallel.peta4-skylake-zen,96.0,10.272905860000002,64000.0,25,0.1,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.1
368,Pyridine,Pyridine,DMC,Jopt,-51802.0766616773,0.095436731874138,kcal/mol,465.0,63979.13187392853,1.5400412460525543,1.3700746583676422,0.0293711312607668,0.3788932841021147,linuxpc-intel-slurm-parallel.peta4-knl,2560.0,2.271993386666667,64000.0,25,0.03,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.03
369,Pyridine,Pyridine,DMC,Jopt,-51801.9734511051,0.0721219388759262,kcal/mol,1005.0,63995.90396984925,0.627114874034986,1.4683170655086644,0.0099514579191352,0.5132584387276098,linuxpc-intel-slurm-parallel.peta4-skylake-zen,160.0,6.0168671875,64000.0,25,0.01,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.01
370,Pyridine,Pyridine,DMCdla,Jopt,-51816.229208066,0.0533846760475108,kcal/mol,1050.0,63983.08990384615,1.772656014816971,1.253157255835756,0.0909428324133686,0.4020967503182785,linuxpc-intel-slurm-parallel.peta4-skylake-zen,96.0,5.18129203,64000.0,25,0.1,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.1
371,Pyridine,Pyridine,DMCdla,Jopt,-51813.4551336284,0.0465702140945834,kcal/mol,1305.0,63984.77093082519,0.9144622858242534,1.235307646917614,0.0293739146286824,0.4074455519860534,linuxpc-intel-slurm-parallel.peta4-knl,2560.0,1.2570289116279072,64000.0,25,0.03,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.03
372,Pyridine,Pyridine,DMCdla,Jopt,-51813.9479322785,0.0498852777342311,kcal/mol,1005.0,63992.82217085427,0.588337061654092,1.2765624724215336,0.0099517306847534,0.3517432390229271,linuxpc-intel-slurm-parallel.peta4-knl,2560.0,1.2445590239999995,64000.0,25,0.01,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,,,,,,,0.01
373,Pyridine,Pyridine,DMCdla5,Jopt,-51834.0812994653,0.0558329348601678,kcal/mol,1650.0,63650.99341383096,2.522352709628015,1.185165219267701,0.2162134938074424,0.5786195062634848,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.51992686,64000.0,25,0.3,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25914.7183404437,0.034485957598045,,,-4.641262378136162,0.08873805103176637,0.3
374,Pyridine,Pyridine,DMCdla5,Jopt,-51829.615667764,0.0628524546017317,kcal/mol,1275.0,63708.95849802371,2.479404434507153,1.2284631307576253,0.1910165493061558,0.5431817470331016,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,5.861495980000001,64000.0,25,0.25,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25912.4554544357,0.0349026675678357,,,-4.701402692830015,0.09393197465648288,0.25
375,Pyridine,Pyridine,DMCdla5,Jopt,-51824.8776568961,0.0633085242583369,kcal/mol,1100.0,63777.38146788991,2.3312688748207564,1.2138375026696262,0.1620264530534487,0.4383902626179023,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.51331928,64000.0,25,0.2,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25910.140679736,0.0405786718611577,,,-4.59294122432766,0.10292950832404903,0.2
376,Pyridine,Pyridine,DMCdla5,Jopt,-51821.2969704321,0.0594245580599438,kcal/mol,1136.0,63813.58149779736,2.1939558623786453,1.1963398364653277,0.1358222756217605,0.5304204344608356,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.504327428571428,64000.0,25,0.16,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25908.4689243008,0.0333969585512262,,,-4.3557656307311845,0.08940193209606219,0.16
377,Pyridine,Pyridine,DMCdla5,Jopt,-51818.7950546407,0.0477414544635065,kcal/mol,1313.0,63850.01157338122,1.7534514379889168,1.1946181707065346,0.1142583528204452,0.4055433261669018,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.6168457,64000.0,25,0.13,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25907.2764335813,0.0320563040708695,,,-4.238831278329599,0.0799354301735297,0.13
378,Pyridine,Pyridine,DMCdla5,Jopt,-51816.6089007177,0.0551518809244452,kcal/mol,1050.0,63895.95221153846,1.7269632892997873,1.1854607266956805,0.0909431619614657,0.387553998906197,linuxpc-intel-slurm-parallel.peta4,320.0,1.86049657,64000.0,25,0.1,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25906.2060947223,0.0384654694427384,,,-4.193355073330167,0.09465780119623077,0.1
379,Pyridine,Pyridine,DMCdla5,Jopt,-51815.0552356044,0.0464090978451129,kcal/mol,1208.0,63912.10924874791,1.4653640484377783,1.2031610708992946,0.0744004245139984,0.4050476707288842,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.5350694,64000.0,25,0.08,25_Pyridine-Pyridine_pi-pi,25_1,0.0,25_1,-0.003356199769768864,Jopt,-25905.6527287342,0.0396395860315283,,,-3.7464219362300355,0.09186398361600152,0.08
